timestamp,open,high,low,close,volume
2023-03-16 07:00:00,24643.42000000,24743.38000000,24614.48000000,24718.90000000,76.69141000
2023-03-16 08:00:00,24718.59000000,24756.19000000,24640.26000000,24657.57000000,110.87256000
2023-03-16 09:00:00,24656.45000000,24937.64000000,24459.05000000,24737.65000000,43.45040000
2023-03-16 10:00:00,24735.36000000,25123.53000000,24647.68000000,25012.77000000,58.98628000
2023-03-16 11:00:00,25007.32000000,25007.32000000,24811.44000000,24900.59000000,93.69840000
2023-03-16 12:00:00,24898.98000000,24984.19000000,24720.90000000,24771.21000000,32.96892000
2023-03-16 13:00:00,24805.64000000,24910.22000000,24594.19000000,24895.85000000,42.79232000
2023-03-16 14:00:00,24906.06000000,25083.44000000,24753.70000000,24911.83000000,56.76029000
2023-03-16 15:00:00,24911.83000000,24990.00000000,24820.01000000,24940.95000000,62.15191000
2023-03-16 16:00:00,24940.95000000,24969.48000000,24738.31000000,24820.21000000,59.80816000
2023-03-16 17:00:00,24821.38000000,24846.38000000,24666.41000000,24764.23000000,134.77877000
2023-03-16 18:00:00,24764.23000000,24878.06000000,24680.33000000,24854.49000000,135.80772000
2023-03-16 19:00:00,24854.48000000,25230.04000000,24847.63000000,25024.56000000,61.88453000
2023-03-16 20:00:00,25021.26000000,25021.27000000,24686.89000000,24754.87000000,122.12095000
2023-03-16 21:00:00,24734.67000000,25148.66000000,24711.46000000,24980.19000000,45.01538000
2023-03-16 22:00:00,24970.52000000,25057.85000000,24903.80000000,25045.87000000,94.96042000
2023-03-16 23:00:00,25048.55000000,25125.85000000,24981.10000000,25063.01000000,17.43589000
2023-03-17 00:00:00,25059.84000000,25060.34000000,24945.75000000,24975.61000000,31.31968000
2023-03-17 01:00:00,24975.40000000,25780.85000000,24965.75000000,25726.57000000,72.24831000
2023-03-17 02:00:00,25723.63000000,25950.83000000,25557.81000000,25653.97000000,39.51570000
2023-03-17 03:00:00,25658.43000000,25849.24000000,25649.21000000,25847.51000000,12.18390000
2023-03-17 04:00:00,25847.40000000,25939.99000000,25776.82000000,25798.95000000,38.04595000
2023-03-17 05:00:00,25790.88000000,25836.38000000,25726.88000000,25836.38000000,22.20029000
2023-03-17 06:00:00,25839.94000000,26262.00000000,25831.05000000,26218.66000000,49.43048000
2023-03-17 07:00:00,26220.93000000,26232.26000000,25951.12000000,26123.48000000,59.94156000
2023-03-17 08:00:00,26123.48000000,26273.62000000,25982.40000000,26060.42000000,44.96404000
2023-03-17 09:00:00,26062.12000000,26399.00000000,26061.09000000,26307.60000000,73.56511000
2023-03-17 10:00:00,26301.68000000,26839.41000000,26299.63000000,26753.00000000,115.66512000
2023-03-17 11:00:00,26768.09000000,27034.88000000,26646.18000000,26980.96000000,31.69749000
2023-03-17 12:00:00,26993.90000000,27000.54000000,26404.81000000,26700.72000000,49.65758000
2023-03-17 13:00:00,26705.99000000,26825.09000000,26438.04000000,26510.02000000,26.67747000
2023-03-17 14:00:00,26516.05000000,26668.14000000,26182.98000000,26330.66000000,46.13802000
2023-03-17 15:00:00,26325.27000000,26541.63000000,26276.00000000,26455.05000000,23.79741000
2023-03-17 16:00:00,26457.55000000,26590.97000000,26409.27000000,26443.27000000,14.00522000
2023-03-17 17:00:00,26443.31000000,26710.03000000,26434.09000000,26528.37000000,42.54730000
2023-03-17 18:00:00,26535.06000000,26659.14000000,26327.00000000,26659.14000000,40.07135000
2023-03-17 19:00:00,26659.66000000,26918.39000000,26605.67000000,26889.01000000,31.41840000
2023-03-17 20:00:00,26901.20000000,26919.53000000,26652.04000000,26826.02000000,16.98026000
2023-03-17 21:00:00,26819.30000000,27282.20000000,26795.39000000,27171.86000000,60.53058000
2023-03-17 22:00:00,27161.34000000,27818.52000000,27046.19000000,27577.55000000,48.04573000
2023-03-17 23:00:00,27590.78000000,27799.73000000,27323.44000000,27451.93000000,43.34267000
2023-03-18 00:00:00,27454.26000000,27712.13000000,27140.28000000,27685.73000000,45.05944000
2023-03-18 01:00:00,27694.03000000,27772.84000000,27297.37000000,27399.20000000,47.05733000
2023-03-18 02:00:00,27400.30000000,27539.28000000,27288.17000000,27357.44000000,19.18811000
2023-03-18 03:00:00,27354.72000000,27420.20000000,27230.40000000,27374.23000000,10.07698000
2023-03-18 04:00:00,27375.74000000,27466.55000000,27286.93000000,27394.03000000,23.45073000
2023-03-18 05:00:00,27400.64000000,27685.29000000,27364.87000000,27658.09000000,20.15472000
2023-03-18 06:00:00,27649.08000000,27678.10000000,27525.61000000,27570.06000000,18.78242000
2023-03-18 07:00:00,27577.11000000,27582.75000000,27358.76000000,27429.08000000,32.72502000
2023-03-18 08:00:00,27430.92000000,27434.42000000,27145.06000000,27289.04000000,21.19918000
2023-03-18 09:00:00,27285.97000000,27505.85000000,27215.56000000,27479.43000000,36.09229000
2023-03-18 10:00:00,27477.82000000,27573.57000000,27440.48000000,27550.05000000,24.20319000
2023-03-18 11:00:00,27545.60000000,27548.76000000,27387.63000000,27517.41000000,10.48979000
2023-03-18 12:00:00,27510.81000000,27696.17000000,27369.39000000,27577.85000000,27.17833000
2023-03-18 13:00:00,27582.02000000,27630.19000000,27430.01000000,27493.97000000,39.59771000
2023-03-18 14:00:00,27492.42000000,27691.43000000,27485.95000000,27610.53000000,14.19004000
2023-03-18 15:00:00,27616.12000000,27630.04000000,27142.68000000,27304.80000000,46.09989000
2023-03-18 16:00:00,27294.68000000,27536.07000000,26643.96000000,27428.27000000,28.35430000
2023-03-18 17:00:00,27422.85000000,27553.81000000,26999.72000000,27386.76000000,37.65296000
2023-03-18 18:00:00,27389.08000000,27440.80000000,27308.13000000,27397.09000000,15.29559000
2023-03-18 19:00:00,27390.06000000,27510.97000000,27358.22000000,27421.97000000,10.30143000
2023-03-18 20:00:00,27422.55000000,27760.89000000,27330.13000000,27425.36000000,22.10962000
2023-03-18 21:00:00,27404.21000000,27430.62000000,27243.48000000,27277.33000000,26.10281000
2023-03-18 22:00:00,27277.28000000,27327.04000000,26959.98000000,26994.66000000,20.19463000
2023-03-18 23:00:00,26997.39000000,27146.42000000,26889.82000000,26982.34000000,26.35658000
2023-03-19 00:00:00,26998.84000000,27202.08000000,26998.30000000,27153.93000000,18.28052000
2023-03-19 01:00:00,27158.61000000,27257.00000000,27116.46000000,27181.61000000,22.60111000
2023-03-19 02:00:00,27185.91000000,27310.00000000,27136.24000000,27188.86000000,24.21548000
2023-03-19 03:00:00,27193.87000000,27320.82000000,27163.83000000,27271.70000000,10.59902000
2023-03-19 04:00:00,27271.45000000,27363.68000000,27196.55000000,27208.31000000,10.32102000
2023-03-19 05:00:00,27216.35000000,27266.73000000,27121.72000000,27139.10000000,5.77835000
2023-03-19 06:00:00,27140.37000000,27155.89000000,26980.15000000,27012.08000000,10.62392000
2023-03-19 07:00:00,27014.99000000,27085.85000000,26909.47000000,27055.46000000,10.54386000
2023-03-19 08:00:00,27050.78000000,27167.84000000,26965.19000000,27054.85000000,59.63406000
2023-03-19 09:00:00,27061.25000000,27123.52000000,27000.01000000,27120.70000000,72.46781000
2023-03-19 10:00:00,27126.18000000,27179.86000000,27064.09000000,27126.86000000,81.57022000
2023-03-19 11:00:00,27125.79000000,27277.40000000,27018.67000000,27245.13000000,8.28019000
2023-03-19 12:00:00,27245.61000000,27454.42000000,27223.19000000,27327.70000000,70.40262000
2023-03-19 13:00:00,27329.31000000,27368.55000000,27190.18000000,27255.17000000,11.89448000
2023-03-19 14:00:00,27262.21000000,27449.67000000,27262.21000000,27411.14000000,10.89888000
2023-03-19 15:00:00,27416.55000000,27838.00000000,27396.74000000,27639.48000000,33.06322000
2023-03-19 16:00:00,27632.76000000,28255.00000000,27559.31000000,27988.33000000,45.95304000
2023-03-19 17:00:00,28010.17000000,28130.33000000,27816.14000000,27984.32000000,61.41986000
2023-03-19 18:00:00,27988.32000000,28383.75000000,27927.27000000,28383.75000000,30.30280000
2023-03-19 19:00:00,28385.45000000,28450.00000000,28249.59000000,28341.80000000,31.52679000
2023-03-19 20:00:00,28344.21000000,28468.94000000,27821.65000000,27974.85000000,42.88360000
2023-03-19 21:00:00,27970.70000000,28299.00000000,27955.50000000,28058.49000000,16.49569000
2023-03-19 22:00:00,28073.42000000,28238.97000000,27974.80000000,28193.19000000,11.51804000
2023-03-19 23:00:00,28198.91000000,28375.00000000,27983.44000000,28054.40000000,20.91597000
2023-03-20 00:00:00,28059.66000000,28140.48000000,27889.16000000,27914.93000000,24.99521000
2023-03-20 01:00:00,27914.93000000,27956.42000000,27656.49000000,27765.58000000,77.00426000
2023-03-20 02:00:00,27762.12000000,27820.00000000,27306.16000000,27521.62000000,60.52472000
2023-03-20 03:00:00,27520.10000000,27574.31000000,27226.66000000,27372.60000000,75.22281000
2023-03-20 04:00:00,27356.63000000,27553.37000000,27245.00000000,27534.05000000,16.40100000
2023-03-20 05:00:00,27524.91000000,27630.81000000,27452.29000000,27614.50000000,19.85184000
2023-03-20 06:00:00,27607.51000000,27815.46000000,27564.17000000,27712.06000000,17.70747000
2023-03-20 07:00:00,27735.09000000,28342.50000000,27735.09000000,28274.01000000,34.59079000
2023-03-20 08:00:00,28276.90000000,28529.91000000,28106.93000000,28411.29000000,61.31565000
2023-03-20 09:00:00,28412.86000000,28563.18000000,28124.67000000,28299.30000000,41.43477000
2023-03-20 10:00:00,28293.36000000,28352.01000000,28039.47000000,28180.28000000,63.94939000
2023-03-20 11:00:00,28206.64000000,28365.93000000,28146.49000000,28297.18000000,32.66691000
2023-03-20 12:00:00,28291.44000000,28381.49000000,28181.82000000,28320.77000000,20.60673000
2023-03-20 13:00:00,28320.19000000,28320.19000000,27823.96000000,27895.56000000,64.40398000
2023-03-20 14:00:00,27914.52000000,28215.76000000,27914.52000000,28133.42000000,27.06063000
2023-03-20 15:00:00,28146.49000000,28201.46000000,27720.79000000,27791.59000000,51.33884000
2023-03-20 16:00:00,27786.76000000,27882.30000000,27566.28000000,27659.81000000,85.98752000
2023-03-20 17:00:00,27656.81000000,27900.00000000,27603.86000000,27735.10000000,191.78795000
2023-03-20 18:00:00,27731.71000000,28137.48000000,27683.12000000,28092.38000000,79.94212000
2023-03-20 19:00:00,28087.23000000,28114.01000000,27749.62000000,27879.41000000,94.43758000
2023-03-20 20:00:00,27873.44000000,28140.04000000,27859.61000000,28103.37000000,7.05651000
2023-03-20 21:00:00,28098.87000000,28295.14000000,28041.36000000,28102.11000000,29.04292000
2023-03-20 22:00:00,28099.29000000,28156.41000000,27952.88000000,28058.09000000,32.69876000
2023-03-20 23:00:00,28054.99000000,28136.35000000,27700.87000000,27835.62000000,14.12853000
2023-03-21 00:00:00,27826.88000000,28054.44000000,27776.85000000,27955.45000000,38.15770000
2023-03-21 01:00:00,27959.65000000,28034.83000000,27828.75000000,27982.15000000,57.46718000
2023-03-21 02:00:00,27980.63000000,28011.98000000,27876.03000000,27887.85000000,95.38632000
2023-03-21 03:00:00,27885.99000000,27933.53000000,27828.19000000,27883.70000000,47.15833000
2023-03-21 04:00:00,27885.26000000,28060.67000000,27884.23000000,28005.60000000,26.13020000
2023-03-21 05:00:00,28003.18000000,28014.43000000,27843.19000000,27908.72000000,56.72608000
2023-03-21 06:00:00,27904.88000000,27904.88000000,27734.48000000,27739.96000000,116.91922000
2023-03-21 07:00:00,27739.96000000,27782.67000000,27420.68000000,27606.14000000,25.67465000
2023-03-21 08:00:00,27616.55000000,27774.79000000,27501.57000000,27742.28000000,32.17439000
2023-03-21 09:00:00,27739.75000000,28180.39000000,27690.94000000,28010.29000000,79.12790000
2023-03-21 10:00:00,28020.77000000,28263.05000000,27987.59000000,28047.51000000,53.26462000
2023-03-21 11:00:00,28048.41000000,28164.61000000,27969.94000000,28122.21000000,45.19709000
2023-03-21 12:00:00,28119.29000000,28319.97000000,28010.24000000,28262.36000000,37.23075000
2023-03-21 13:00:00,28275.56000000,28524.07000000,28000.27000000,28115.40000000,70.27603000
2023-03-21 14:00:00,28127.99000000,28209.44000000,27817.31000000,27955.72000000,42.65366000
2023-03-21 15:00:00,27967.92000000,28181.02000000,27940.61000000,28137.85000000,61.54488000
2023-03-21 16:00:00,28124.18000000,28580.94000000,28101.41000000,28431.68000000,105.69169000
2023-03-21 17:00:00,28434.43000000,28500.91000000,28075.86000000,28086.64000000,26.11967000
2023-03-21 18:00:00,28082.25000000,28254.81000000,28031.49000000,28218.52000000,36.57266000
2023-03-21 19:00:00,28224.63000000,28323.54000000,28193.99000000,28218.41000000,51.00587000
2023-03-21 20:00:00,28218.41000000,28295.90000000,28129.87000000,28168.68000000,26.39676000
2023-03-21 21:00:00,28161.72000000,28184.34000000,28010.68000000,28082.08000000,22.63185000
2023-03-21 22:00:00,28079.69000000,28150.01000000,28020.06000000,28121.31000000,26.97544000
2023-03-21 23:00:00,28115.89000000,28227.70000000,28078.21000000,28191.52000000,19.24606000
2023-03-22 00:00:00,28189.05000000,28201.89000000,28035.82000000,28119.01000000,43.38871000
2023-03-22 01:00:00,28105.77000000,28187.80000000,28063.23000000,28176.75000000,13.28750000
2023-03-22 02:00:00,28183.23000000,28241.04000000,28144.98000000,28144.98000000,26.84235000
2023-03-22 03:00:00,28144.98000000,28373.03000000,28116.95000000,28244.99000000,22.74473000
2023-03-22 04:00:00,28244.10000000,28312.94000000,28213.84000000,28292.65000000,4.93170000
2023-03-22 05:00:00,28293.23000000,28377.80000000,28275.38000000,28294.19000000,6.71038000
2023-03-22 06:00:00,28289.76000000,28297.76000000,28238.73000000,28282.46000000,4.77173000
2023-03-22 07:00:00,28266.55000000,28324.31000000,28116.14000000,28172.78000000,14.98665000
2023-03-22 08:00:00,28172.54000000,28288.17000000,28140.69000000,28163.77000000,77.01376000
2023-03-22 09:00:00,28149.52000000,28209.26000000,28083.21000000,28177.53000000,17.17751000
2023-03-22 10:00:00,28175.98000000,28259.90000000,28147.37000000,28230.33000000,25.66462000
2023-03-22 11:00:00,28229.54000000,28274.60000000,28182.44000000,28194.50000000,49.10596000
2023-03-22 12:00:00,28195.61000000,28340.35000000,28181.47000000,28301.20000000,84.35662000
2023-03-22 13:00:00,28299.74000000,28469.75000000,28245.67000000,28371.63000000,35.40021000
2023-03-22 14:00:00,28370.05000000,28820.00000000,28365.27000000,28641.21000000,238.28038000
2023-03-22 15:00:00,28641.99000000,28820.00000000,28509.56000000,28655.91000000,330.50759000
2023-03-22 16:00:00,28661.86000000,28768.48000000,28548.02000000,28721.50000000,53.92696000
2023-03-22 17:00:00,28721.50000000,28721.50000000,28382.28000000,28583.11000000,84.97739000
2023-03-22 18:00:00,28583.11000000,28947.00000000,27881.24000000,28090.05000000,182.21721000
2023-03-22 19:00:00,28065.73000000,28074.17000000,26731.16000000,26737.33000000,126.29378000
2023-03-22 20:00:00,26753.52000000,27462.82000000,26695.43000000,27395.72000000,64.36209000
2023-03-22 21:00:00,27395.72000000,27519.94000000,27156.80000000,27164.94000000,87.79321000
2023-03-22 22:00:00,27162.26000000,27303.88000000,27059.65000000,27290.97000000,76.48526000
2023-03-22 23:00:00,27283.59000000,27415.74000000,27264.34000000,27324.27000000,34.89175000
2023-03-23 00:00:00,27318.22000000,27498.22000000,27273.31000000,27394.43000000,22.05709000
2023-03-23 01:00:00,27396.25000000,27397.68000000,27190.78000000,27226.59000000,56.71106000
2023-03-23 02:00:00,27226.59000000,27416.58000000,27217.79000000,27416.58000000,86.97425000
2023-03-23 03:00:00,27422.11000000,27488.80000000,27370.31000000,27441.01000000,13.31551000
2023-03-23 04:00:00,27430.83000000,27495.31000000,27329.36000000,27349.10000000,32.71563000
2023-03-23 05:00:00,27359.12000000,27780.24000000,27351.19000000,27713.70000000,27.99374000
2023-03-23 06:00:00,27713.69000000,27773.46000000,27636.02000000,27729.99000000,8.44119000
2023-03-23 07:00:00,27730.00000000,27757.73000000,27632.77000000,27713.03000000,5.84343000
2023-03-23 08:00:00,27715.80000000,27812.89000000,27648.07000000,27709.41000000,11.29188000
2023-03-23 09:00:00,27723.00000000,27731.00000000,27665.32000000,27713.72000000,7.41213000
2023-03-23 10:00:00,27717.94000000,27757.21000000,27680.34000000,27699.40000000,12.63769000
2023-03-23 11:00:00,27700.73000000,27719.97000000,27538.06000000,27670.01000000,31.72143000
2023-03-23 12:00:00,27671.65000000,27735.63000000,27544.74000000,27553.61000000,34.84721000
2023-03-23 13:00:00,27556.37000000,27581.14000000,27363.32000000,27429.27000000,99.80560000
2023-03-23 14:00:00,27449.07000000,28156.64000000,27383.02000000,28110.28000000,73.50300000
2023-03-23 15:00:00,28109.60000000,28826.85000000,28054.09000000,28654.24000000,105.74253000
2023-03-23 16:00:00,28654.24000000,28714.84000000,28427.41000000,28518.04000000,68.81457000
2023-03-23 17:00:00,28522.12000000,28569.41000000,28208.50000000,28351.43000000,37.60093000
2023-03-23 18:00:00,28351.62000000,28441.60000000,27860.84000000,27967.13000000,67.03628000
2023-03-23 19:00:00,27977.27000000,28507.95000000,27838.71000000,28443.53000000,52.52050000
2023-03-23 20:00:00,28422.49000000,28422.49000000,28149.95000000,28342.62000000,78.22737000
2023-03-23 21:00:00,28326.63000000,28333.99000000,28030.56000000,28221.49000000,19.63082000
2023-03-23 22:00:00,28222.95000000,28325.84000000,28149.30000000,28280.78000000,19.65240000
2023-03-23 23:00:00,28269.44000000,28496.82000000,28247.73000000,28350.74000000,56.06375000
2023-03-24 00:00:00,28351.92000000,28433.22000000,28245.71000000,28253.76000000,27.79967000
2023-03-24 01:00:00,28249.84000000,28369.39000000,28188.29000000,28303.36000000,29.89845000
2023-03-24 02:00:00,28308.14000000,28361.80000000,28191.36000000,28233.43000000,67.91504000
2023-03-24 03:00:00,28244.37000000,28285.08000000,28204.61000000,28268.05000000,74.37659000
2023-03-24 04:00:00,28270.58000000,28295.63000000,28147.93000000,28170.80000000,10.38567000
2023-03-24 05:00:00,28185.86000000,28343.43000000,28185.86000000,28334.25000000,5.25975000
2023-03-24 06:00:00,28329.51000000,28374.27000000,28276.01000000,28287.29000000,17.78271000
2023-03-24 07:00:00,28293.86000000,28356.11000000,28199.42000000,28312.81000000,44.72460000
2023-03-24 08:00:00,28312.81000000,28331.36000000,27982.63000000,28077.75000000,66.19911000
2023-03-24 09:00:00,28069.46000000,28224.29000000,28044.67000000,28080.00000000,34.86526000
2023-03-24 10:00:00,28083.08000000,28121.60000000,27976.77000000,28076.90000000,12.28635000
2023-03-24 11:00:00,28065.23000000,28127.69000000,28000.01000000,28095.66000000,3.83598000
2023-03-24 12:00:00,28095.66000000,28095.66000000,28095.66000000,28095.66000000,0.00000000
2023-03-24 14:00:00,28103.19000000,28284.12000000,27869.21000000,28032.40000000,62.74765000
2023-03-24 15:00:00,28028.95000000,28099.84000000,27887.20000000,28053.96000000,31.86847000
